idx,user_id,transaction_date,transaction month,Time,product_category,merchant_name,product_amount,transaction_fee,cashback,loyalty_points,payment_method,transaction_status,device_type,location
1389,USER_00878,29/11/2023,November,21:04:00,Taxi Fare,Jugnoo,8497.77,15.30,69.25,433.00,Credit Card,Successful,Android,Urban
1390,USER_07630,29/11/2023,November,21:36:00,Internet Bill,Hathway,8649.37,42.89,67.62,926.00,Credit Card,Successful,iOS,Urban
1391,USER_01628,30/11/2023,November,00:24:00,Loan Repayment,SBI,7478.19,41.70,24.69,582.00,Credit Card,Successful,iOS,Urban
1392,USER_04781,30/11/2023,November,02:18:00,Insurance Premium,HDFC Life,2336.65,4.10,60.93,429.00,UPI,Successful,Android,Urban
1393,USER_02507,30/11/2023,November,02:35:00,Loan Repayment,Axis Bank,4020.52,4.46,22.78,733.00,Debit Card,Successful,iOS,Urban
1394,USER_04767,30/11/2023,November,06:32:00,Internet Bill,Hathway,6660.32,33.80,35.69,444.00,Debit Card,Successful,iOS,Urban
1395,USER_06108,30/11/2023,November,09:35:00,Loan Repayment,SBI,9051.95,5.50,59.47,565.00,Bank Transfer,Successful,Android,Urban
1396,USER_08139,30/11/2023,November,09:38:00,Education Fee,BYJU'S,2743.58,6.70,61.63,723.00,Credit Card,Successful,Web,Rural
1397,USER_02608,30/11/2023,November,12:10:00,Loan Repayment,ICICI Bank,9030.10,12.17,89.17,250.00,Credit Card,Successful,Android,Urban
1398,USER_07696,30/11/2023,November,12:56:00,Internet Bill,ACT Fibernet,1269.27,41.18,17.01,626.00,Wallet Balance,Pending,Web,Urban
1399,USER_01311,30/11/2023,November,16:14:00,Taxi Fare,Rapido,9023.79,6.52,59.87,250.00,Credit Card,Successful,iOS,Urban
1400,USER_00615,30/11/2023,November,16:59:00,Movie Ticket,Carnival Cinemas,7552.13,20.52,54.16,192.00,Bank Transfer,Successful,Android,Urban
1401,USER_02375,30/11/2023,November,18:49:00,Mobile Recharge,Airtel,9199.28,25.94,37.06,98.00,Debit Card,Successful,Android,Urban
1402,USER_03550,30/11/2023,November,20:23:00,Loan Repayment,SBI,4696.57,33.54,64.33,162.00,UPI,Successful,Android,Urban
1403,USER_09110,30/11/2023,November,22:49:00,Flight Booking,Yatra,4975.03,27.93,40.43,908.00,Bank Transfer,Successful,Android,Urban
1404,USER_00032,30/11/2023,November,23:01:00,Online Shopping,Myntra,2477.22,0.67,44.44,71.00,Bank Transfer,Failed,iOS,Urban
1405,USER_09604,30/11/2023,November,23:03:00,Insurance Premium,SBI Life,7706.62,16.81,20.65,735.00,Bank Transfer,Successful,Android,Urban
1406,USER_04198,30/11/2023,November,23:53:00,Hotel Booking,OYO Rooms,5731.95,10.88,32.02,123.00,Credit Card,Successful,Android,Urban
1407,USER_07281,01/12/2023,December,00:00:00,Internet Bill,Hathway,7109.59,33.22,32.61,234.00,Wallet Balance,Successful,iOS,Urban
1408,USER_04764,01/12/2023,December,00:15:00,Gift Card,Lifestyle,3130.85,27.86,92.27,100.00,UPI,Successful,iOS,Rural
1409,USER_00491,01/12/2023,December,00:20:00,Electricity Bill,CESC,2927.16,0.11,1.34,118.00,Debit Card,Successful,Android,Urban
1410,USER_00808,01/12/2023,December,01:04:00,Gas Bill,Mahanagar Gas,8080.27,41.46,8.22,257.00,Bank Transfer,Successful,Android,Rural
1411,USER_03709,01/12/2023,December,01:43:00,Food Delivery,Zomato,2474.59,8.65,94.30,321.00,Debit Card,Successful,Android,Urban
1412,USER_09914,01/12/2023,December,05:43:00,Streaming Service,Netflix,6836.36,49.02,0.43,278.00,Debit Card,Successful,Web,Urban
1413,USER_03237,01/12/2023,December,05:50:00,Internet Bill,BSNL Broadband,1361.66,25.10,24.68,795.00,Bank Transfer,Successful,iOS,Urban
1414,USER_05433,01/12/2023,December,10:24:00,Loan Repayment,HDFC Bank,7801.04,15.09,8.00,711.00,UPI,Successful,Android,Urban
1415,USER_03818,01/12/2023,December,11:23:00,Loan Repayment,ICICI Bank,2285.16,22.33,61.40,493.00,Credit Card,Successful,Android,Urban
1416,USER_09372,01/12/2023,December,12:28:00,Movie Ticket,Carnival Cinemas,1407.15,6.08,91.38,121.00,UPI,Successful,iOS,Suburban
1417,USER_02054,01/12/2023,December,13:28:00,Water Bill,Chennai Metro Water,8929.78,17.63,75.09,549.00,Bank Transfer,Successful,iOS,Suburban
1418,USER_09584,01/12/2023,December,20:01:00,Streaming Service,Netflix,2847.45,19.98,40.68,801.00,Credit Card,Successful,Android,Urban
1419,USER_09263,01/12/2023,December,20:11:00,Online Shopping,Snapdeal,8360.85,21.27,94.05,936.00,Wallet Balance,Successful,Web,Urban
1420,USER_08692,01/12/2023,December,20:23:00,Grocery Shopping,BigBasket,160.08,21.85,32.89,954.00,Debit Card,Successful,Android,Urban
1421,USER_01455,01/12/2023,December,21:54:00,Internet Bill,BSNL Broadband,2471.17,31.75,16.15,295.00,UPI,Successful,Web,Suburban
1422,USER_08288,01/12/2023,December,22:13:00,Hotel Booking,Airbnb,5004.80,17.17,91.30,807.00,Bank Transfer,Successful,iOS,Urban
1423,USER_01223,02/12/2023,December,01:07:00,Taxi Fare,Ola,7053.39,8.05,90.68,108.00,Bank Transfer,Successful,Android,Urban
1424,USER_04626,02/12/2023,December,01:51:00,Gift Card,Pantaloons,2694.06,5.95,93.54,91.00,Bank Transfer,Successful,iOS,Rural
1425,USER_08110,02/12/2023,December,02:00:00,Education Fee,Unacademy,672.85,15.00,1.99,485.00,Wallet Balance,Successful,Android,Urban
1426,USER_06213,02/12/2023,December,02:58:00,Grocery Shopping,Flipkart Supermart,2634.55,6.96,18.42,651.00,Debit Card,Successful,Android,Rural
1427,USER_08551,02/12/2023,December,07:04:00,Grocery Shopping,Amazon Pantry,3956.62,32.32,26.99,531.00,UPI,Successful,iOS,Suburban
1428,USER_05986,02/12/2023,December,07:06:00,Rent Payment,NoBroker,6942.45,6.74,8.42,681.00,Bank Transfer,Successful,Android,Urban
1429,USER_00138,02/12/2023,December,07:46:00,Water Bill,Hyderabad Water Board,7281.74,40.89,64.96,264.00,Bank Transfer,Successful,Android,Urban
1430,USER_01467,02/12/2023,December,12:07:00,Rent Payment,OYO Life,3126.27,33.46,64.71,487.00,Wallet Balance,Successful,Android,Rural
1431,USER_04701,02/12/2023,December,15:21:00,Grocery Shopping,Grofers,5781.18,22.22,86.03,115.00,Credit Card,Successful,iOS,Urban
1432,USER_06793,02/12/2023,December,15:31:00,Taxi Fare,Jugnoo,6456.23,44.26,38.43,362.00,UPI,Failed,Android,Urban
1433,USER_03332,02/12/2023,December,15:47:00,Taxi Fare,Uber,5869.72,35.79,55.53,881.00,Credit Card,Successful,Android,Urban
1434,USER_03365,02/12/2023,December,15:54:00,Taxi Fare,Jugnoo,7089.76,13.91,29.55,895.00,Wallet Balance,Successful,Web,Suburban
1435,USER_05025,02/12/2023,December,17:03:00,Gift Card,Shoppers Stop,9519.60,44.46,84.29,373.00,Credit Card,Successful,Android,Urban
1436,USER_08760,02/12/2023,December,17:41:00,Loan Repayment,HDFC Bank,3230.96,20.74,80.79,913.00,Credit Card,Pending,Android,Suburban
1437,USER_09054,02/12/2023,December,17:57:00,Streaming Service,SonyLIV,7415.23,19.73,67.55,492.00,Bank Transfer,Successful,Android,Urban
1438,USER_01503,02/12/2023,December,18:01:00,Gas Bill,Mahanagar Gas,2645.21,2.83,71.81,895.00,Wallet Balance,Successful,iOS,Urban
1439,USER_08591,02/12/2023,December,22:53:00,Education Fee,Coursera,401.58,22.02,57.52,211.00,Debit Card,Successful,Android,Urban
1440,USER_00793,03/12/2023,December,01:03:00,Online Shopping,Snapdeal,2077.46,39.86,58.00,851.00,Credit Card,Successful,iOS,Rural
1441,USER_08735,03/12/2023,December,05:07:00,Loan Repayment,ICICI Bank,5821.67,4.79,29.31,153.00,UPI,Successful,Android,Suburban
1442,USER_09983,03/12/2023,December,06:07:00,Gas Bill,Indraprastha Gas,9885.68,41.95,86.66,856.00,Credit Card,Successful,Web,Urban
1443,USER_02067,03/12/2023,December,06:14:00,Water Bill,Mumbai Water,6969.10,13.85,91.29,187.00,Debit Card,Failed,Android,Suburban
1444,USER_00332,03/12/2023,December,08:22:00,Electricity Bill,BSES,3057.14,33.98,42.10,369.00,Credit Card,Successful,Android,Urban
1445,USER_09078,03/12/2023,December,13:51:00,Electricity Bill,Tata Power,1040.50,17.70,39.88,216.00,Credit Card,Successful,iOS,Urban
1446,USER_00446,03/12/2023,December,14:01:00,Rent Payment,Housing.com,2013.18,41.90,99.23,283.00,Bank Transfer,Successful,Android,Urban
1447,USER_06307,03/12/2023,December,14:08:00,Electricity Bill,CESC,3638.13,18.67,81.56,732.00,Bank Transfer,Successful,Android,Urban
1448,USER_05836,03/12/2023,December,15:32:00,Water Bill,Bangalore Water Supply,8709.69,6.97,77.08,963.00,Wallet Balance,Successful,Android,Urban
1449,USER_01204,03/12/2023,December,17:30:00,Streaming Service,SonyLIV,1185.29,11.50,22.00,20.00,Credit Card,Successful,Android,Urban
1450,USER_02954,03/12/2023,December,18:56:00,Mobile Recharge,Idea,8091.00,17.95,15.32,381.00,Wallet Balance,Successful,Android,Urban
1451,USER_06037,03/12/2023,December,20:29:00,Grocery Shopping,Grofers,1356.21,16.93,84.34,592.00,Wallet Balance,Successful,Web,Urban
1452,USER_06702,03/12/2023,December,21:40:00,Streaming Service,Netflix,8616.31,1.01,71.05,783.00,Credit Card,Successful,iOS,Urban
1453,USER_06684,03/12/2023,December,23:05:00,Hotel Booking,Treebo,4871.08,27.00,52.19,449.00,Wallet Balance,Successful,iOS,Suburban
1454,USER_03626,03/12/2023,December,23:55:00,Gas Bill,Gujarat Gas,7105.76,2.75,68.11,38.00,Wallet Balance,Successful,iOS,Urban
1455,USER_03067,04/12/2023,December,01:03:00,Education Fee,Unacademy,5732.04,11.55,90.30,663.00,UPI,Successful,Android,Urban
1456,USER_08109,04/12/2023,December,04:14:00,Mobile Recharge,Airtel,9201.31,43.43,0.80,185.00,Debit Card,Successful,Android,Urban
1457,USER_01980,04/12/2023,December,05:10:00,Gas Bill,Gujarat Gas,4612.40,34.08,15.06,500.00,UPI,Successful,Android,Suburban
1458,USER_07148,04/12/2023,December,06:45:00,Insurance Premium,LIC,2402.68,12.75,30.63,574.00,UPI,Successful,iOS,Urban
1459,USER_03984,04/12/2023,December,09:33:00,Streaming Service,Netflix,9849.68,27.24,34.93,11.00,Wallet Balance,Successful,Android,Urban
1460,USER_03817,04/12/2023,December,10:24:00,Movie Ticket,INOX,9168.51,34.68,62.10,36.00,Credit Card,Successful,Android,Urban
1461,USER_06578,04/12/2023,December,12:07:00,Hotel Booking,OYO Rooms,1495.39,42.82,55.37,205.00,Bank Transfer,Successful,Web,Suburban
1462,USER_07399,04/12/2023,December,13:34:00,Loan Repayment,SBI,3934.07,6.67,33.52,656.00,Debit Card,Failed,iOS,Urban
1463,USER_07741,04/12/2023,December,14:25:00,Online Shopping,Snapdeal,3868.01,6.60,62.30,191.00,Bank Transfer,Successful,Android,Urban
1464,USER_05874,04/12/2023,December,15:26:00,Hotel Booking,MakeMyTrip,7291.55,30.42,5.91,389.00,Wallet Balance,Successful,Android,Urban
1465,USER_08676,04/12/2023,December,17:54:00,Streaming Service,Netflix,7933.21,27.37,50.31,661.00,Bank Transfer,Successful,Android,Urban
1466,USER_06838,04/12/2023,December,18:37:00,Grocery Shopping,Flipkart Supermart,9799.38,19.83,34.61,610.00,Bank Transfer,Successful,iOS,Urban
1467,USER_08354,04/12/2023,December,19:06:00,Internet Bill,Jio Fiber,1356.99,0.78,69.68,524.00,UPI,Successful,Android,Urban
1468,USER_04421,04/12/2023,December,21:30:00,Movie Ticket,Cinepolis,5758.02,24.56,29.13,565.00,Debit Card,Successful,iOS,Suburban
1469,USER_00111,04/12/2023,December,22:20:00,Mobile Recharge,Vodafone,1063.43,47.09,85.96,163.00,Wallet Balance,Successful,Android,Urban
1470,USER_02563,04/12/2023,December,23:10:00,Streaming Service,ZEE5,8909.24,39.64,55.90,415.00,UPI,Successful,iOS,Rural
1471,USER_09727,05/12/2023,December,00:40:00,Movie Ticket,SPI Cinemas,3314.28,48.06,88.23,650.00,Bank Transfer,Successful,Android,Urban
1472,USER_07020,05/12/2023,December,01:55:00,Rent Payment,NoBroker,7404.03,45.54,37.45,532.00,Wallet Balance,Successful,Android,Urban
1473,USER_00527,05/12/2023,December,05:44:00,Water Bill,Hyderabad Water Board,5043.16,46.95,44.22,730.00,UPI,Successful,Android,Urban
1474,USER_05784,05/12/2023,December,06:29:00,Online Shopping,Amazon,8268.23,44.13,87.81,507.00,Bank Transfer,Successful,Android,Suburban
1475,USER_00595,05/12/2023,December,11:28:00,Grocery Shopping,Amazon Pantry,3809.64,28.79,98.29,878.00,UPI,Successful,Android,Urban
1476,USER_01390,05/12/2023,December,12:13:00,Gas Bill,Indraprastha Gas,437.11,4.48,31.06,475.00,Credit Card,Failed,Web,Urban
1477,USER_03292,05/12/2023,December,12:24:00,Insurance Premium,Max Life,705.67,18.33,96.53,528.00,Debit Card,Successful,Android,Rural
1478,USER_08276,05/12/2023,December,12:39:00,Internet Bill,Jio Fiber,4219.36,45.02,82.03,85.00,Bank Transfer,Successful,Web,Urban
1479,USER_04074,05/12/2023,December,12:47:00,Grocery Shopping,BigBasket,5971.80,4.59,73.04,109.00,Wallet Balance,Successful,iOS,Urban
1480,USER_04562,05/12/2023,December,17:49:00,Insurance Premium,SBI Life,2962.72,38.70,79.88,591.00,Wallet Balance,Successful,Android,Suburban
1481,USER_05483,05/12/2023,December,21:37:00,Electricity Bill,Reliance Energy,5603.52,7.45,46.18,443.00,Wallet Balance,Successful,iOS,Urban
1482,USER_01469,06/12/2023,December,03:41:00,Food Delivery,Domino's,7546.05,25.20,27.44,895.00,Debit Card,Successful,iOS,Rural
1483,USER_09874,06/12/2023,December,05:44:00,Education Fee,Coursera,5343.17,19.10,25.76,626.00,Wallet Balance,Successful,Android,Urban
1484,USER_06835,06/12/2023,December,05:53:00,Gift Card,Pantaloons,4139.61,14.45,88.05,145.00,Wallet Balance,Successful,iOS,Urban
1485,USER_03135,06/12/2023,December,14:52:00,Flight Booking,Yatra,4825.33,37.19,41.55,802.00,UPI,Successful,Android,Rural
1486,USER_02180,06/12/2023,December,19:54:00,Mobile Recharge,Jio,5598.47,38.67,47.72,528.00,Wallet Balance,Successful,iOS,Urban
1487,USER_01540,06/12/2023,December,20:33:00,Taxi Fare,Ola,6898.89,47.09,34.32,376.00,Wallet Balance,Successful,Android,Suburban
1488,USER_04070,06/12/2023,December,22:20:00,Mobile Recharge,BSNL,1714.33,44.90,94.94,568.00,UPI,Successful,Android,Suburban
1489,USER_05797,06/12/2023,December,22:22:00,Taxi Fare,Jugnoo,587.09,26.71,17.34,141.00,Bank Transfer,Successful,Android,Urban
1490,USER_05702,06/12/2023,December,22:22:00,Education Fee,Unacademy,9272.02,21.88,30.95,523.00,Debit Card,Successful,Android,Urban
1491,USER_05000,06/12/2023,December,22:31:00,Taxi Fare,Meru,2575.62,12.06,81.28,831.00,Credit Card,Successful,Android,Urban
1492,USER_00020,06/12/2023,December,23:24:00,Movie Ticket,Carnival Cinemas,3619.00,21.24,5.95,46.00,Wallet Balance,Successful,iOS,Suburban
1493,USER_06234,06/12/2023,December,23:36:00,Online Shopping,Myntra,2143.43,28.12,77.05,278.00,Wallet Balance,Successful,Web,Urban
1494,USER_00680,06/12/2023,December,23:39:00,Online Shopping,Myntra,5432.82,12.46,8.98,11.00,Wallet Balance,Successful,Android,Suburban
1495,USER_00468,07/12/2023,December,04:07:00,Electricity Bill,MSEDCL,1379.37,31.96,3.93,260.00,UPI,Successful,Android,Urban
1496,USER_06101,07/12/2023,December,06:45:00,Gaming Credits,Call of Duty Mobile,9893.27,33.12,67.40,523.00,Bank Transfer,Successful,iOS,Suburban
1497,USER_08274,07/12/2023,December,06:51:00,Movie Ticket,SPI Cinemas,173.61,18.38,4.77,221.00,Bank Transfer,Successful,Android,Urban
1498,USER_00724,07/12/2023,December,07:46:00,Insurance Premium,ICICI Prudential,8132.53,13.37,19.01,820.00,Credit Card,Successful,Web,Suburban
1499,USER_06078,07/12/2023,December,11:45:00,Hotel Booking,MakeMyTrip,3124.59,3.43,20.25,769.00,UPI,Successful,Web,Urban
1500,USER_00701,07/12/2023,December,11:58:00,Gift Card,Flipkart,1546.73,9.00,64.04,103.00,Credit Card,Successful,Android,Urban
1501,USER_00957,07/12/2023,December,14:02:00,Hotel Booking,MakeMyTrip,5648.14,48.81,15.93,602.00,Credit Card,Successful,iOS,Rural
1502,USER_08269,07/12/2023,December,15:21:00,Taxi Fare,Uber,8627.12,16.72,80.20,625.00,Debit Card,Successful,Android,Suburban
1503,USER_05567,07/12/2023,December,19:44:00,Bus Ticket,MakeMyTrip Bus,137.61,22.84,85.20,240.00,Credit Card,Successful,iOS,Urban
1504,USER_04125,07/12/2023,December,20:04:00,Movie Ticket,Cinepolis,7885.75,43.66,0.93,926.00,Debit Card,Successful,Android,Urban
1505,USER_09484,07/12/2023,December,20:16:00,Online Shopping,Snapdeal,8975.66,30.17,25.04,448.00,UPI,Successful,Android,Urban
1506,USER_04343,07/12/2023,December,20:41:00,Hotel Booking,MakeMyTrip,4408.50,6.32,84.16,252.00,Debit Card,Successful,Android,Rural
1507,USER_04744,07/12/2023,December,21:47:00,Grocery Shopping,Nature's Basket,88.01,11.08,5.83,815.00,Bank Transfer,Successful,Android,Urban
1508,USER_04865,07/12/2023,December,22:29:00,Education Fee,Udemy,359.97,47.14,33.86,777.00,Wallet Balance,Successful,Android,Urban
1509,USER_03697,08/12/2023,December,01:19:00,Movie Ticket,Cinepolis,1923.53,33.73,94.02,417.00,Debit Card,Successful,Android,Suburban
1510,USER_01032,08/12/2023,December,04:18:00,Grocery Shopping,Grofers,3962.76,42.75,21.59,127.00,Bank Transfer,Successful,Android,Urban
1511,USER_07642,08/12/2023,December,04:27:00,Bus Ticket,Paytm Bus,9895.52,12.24,67.75,854.00,Wallet Balance,Successful,Android,Urban
1512,USER_00107,08/12/2023,December,05:42:00,Movie Ticket,Cinepolis,2062.18,29.30,41.44,509.00,Debit Card,Successful,iOS,Urban
1513,USER_09851,08/12/2023,December,06:56:00,Internet Bill,BSNL Broadband,9619.63,41.15,76.44,378.00,Debit Card,Successful,Android,Urban
1514,USER_09894,08/12/2023,December,08:08:00,Gaming Credits,Roblox,5234.32,44.50,32.35,231.00,Wallet Balance,Successful,iOS,Urban
1515,USER_04546,08/12/2023,December,10:46:00,Rent Payment,Airbnb,176.23,16.13,56.81,417.00,Wallet Balance,Successful,Android,Urban
1516,USER_00124,08/12/2023,December,14:28:00,Mobile Recharge,BSNL,710.40,13.73,84.33,603.00,UPI,Successful,iOS,Suburban
1517,USER_04592,08/12/2023,December,14:41:00,Bus Ticket,Goibibo,6163.15,7.09,29.91,621.00,Bank Transfer,Successful,Android,Urban
1518,USER_02247,08/12/2023,December,15:17:00,Taxi Fare,Jugnoo,2032.97,24.15,97.51,799.00,Debit Card,Successful,iOS,Urban
1519,USER_09080,08/12/2023,December,23:45:00,Hotel Booking,Airbnb,9174.89,7.62,18.59,811.00,Debit Card,Successful,Android,Rural
1520,USER_05419,09/12/2023,December,00:26:00,Loan Repayment,Bajaj Finserv,7161.30,13.83,79.91,509.00,Credit Card,Successful,iOS,Urban
1521,USER_00186,09/12/2023,December,00:29:00,Mobile Recharge,Jio,6150.31,46.10,71.49,763.00,Debit Card,Successful,Android,Urban
1522,USER_01549,09/12/2023,December,01:45:00,Food Delivery,Swiggy,6383.73,0.11,66.02,499.00,Credit Card,Successful,Android,Urban
1523,USER_04569,09/12/2023,December,02:02:00,Movie Ticket,SPI Cinemas,3821.38,5.69,96.48,76.00,Bank Transfer,Successful,Android,Rural
1524,USER_01008,09/12/2023,December,04:25:00,Hotel Booking,Fab Hotels,3050.06,31.08,2.33,915.00,Credit Card,Successful,Android,Urban
1525,USER_02563,09/12/2023,December,05:29:00,Taxi Fare,Meru,3976.71,31.53,58.12,852.00,Wallet Balance,Successful,iOS,Suburban
1526,USER_01170,09/12/2023,December,06:55:00,Food Delivery,Domino's,8599.63,29.80,9.35,594.00,Credit Card,Successful,Android,Urban
1527,USER_07593,09/12/2023,December,11:35:00,Education Fee,BYJU'S,6717.20,2.91,26.80,693.00,Credit Card,Successful,Android,Suburban
1528,USER_02040,09/12/2023,December,14:57:00,Hotel Booking,Fab Hotels,9877.28,38.81,16.44,762.00,Debit Card,Successful,Web,Rural
1529,USER_05157,09/12/2023,December,15:41:00,Grocery Shopping,Nature's Basket,5006.69,19.57,32.39,150.00,Debit Card,Successful,Android,Urban
1530,USER_09889,09/12/2023,December,17:42:00,Mobile Recharge,Vodafone,5960.92,9.22,89.10,94.00,UPI,Successful,Android,Urban
1531,USER_00560,09/12/2023,December,18:01:00,Loan Repayment,Axis Bank,1921.19,42.56,7.78,487.00,Wallet Balance,Successful,Android,Rural
1532,USER_00051,09/12/2023,December,18:29:00,Gas Bill,Bharat Gas,7179.00,43.43,8.55,836.00,Debit Card,Successful,iOS,Urban
1533,USER_08827,09/12/2023,December,21:10:00,Streaming Service,SonyLIV,7460.64,49.36,83.40,347.00,UPI,Successful,Android,Urban
1534,USER_02940,09/12/2023,December,21:37:00,Education Fee,Coursera,3795.03,25.29,74.77,936.00,UPI,Successful,Android,Urban
1535,USER_05194,10/12/2023,December,00:50:00,Rent Payment,Nestaway,4160.81,36.27,18.20,446.00,UPI,Successful,iOS,Urban
1536,USER_02373,10/12/2023,December,04:09:00,Insurance Premium,Max Life,3699.91,36.55,78.86,636.00,Wallet Balance,Successful,iOS,Suburban
1537,USER_01818,10/12/2023,December,05:17:00,Taxi Fare,Jugnoo,3426.87,34.04,73.63,892.00,Debit Card,Successful,Android,Urban
1538,USER_09450,10/12/2023,December,05:55:00,Online Shopping,Flipkart,705.72,25.56,13.91,107.00,Debit Card,Successful,iOS,Urban
1539,USER_02989,10/12/2023,December,08:00:00,Online Shopping,Myntra,4109.25,24.05,28.51,916.00,Wallet Balance,Successful,Android,Urban
1540,USER_06445,10/12/2023,December,08:02:00,Gift Card,Flipkart,6648.49,23.17,49.39,576.00,Bank Transfer,Successful,iOS,Rural
1541,USER_03970,10/12/2023,December,11:30:00,Online Shopping,Myntra,4998.81,21.23,23.28,943.00,UPI,Successful,Android,Urban
1542,USER_02123,10/12/2023,December,12:35:00,Gift Card,Lifestyle,2483.70,29.86,84.57,270.00,Bank Transfer,Successful,iOS,Suburban
